array,Year,Julian Day,Time,Logger Battery Voltage,Net Radiometer,Incoming Shortwave Radiation,Reflected Shortwave Radiation,Relative Humidity,Ambient Air Temperature,Barometric Pressure,Wind Direction,Wind Speed,Wind Speed at Rain Gauge,Precipitation (Tipping Bucket),Belfort Rain Gauge,Sonic Range Sensor for Snow Depth,Shallow Soil Temperature,Medium Depth Soil Temperature,Deep Soil Temperature,Shallow Soil Moisture,Medium Depth Soil Moisture,Deep Soil Moisture,Spare One,Spare Two,Spare Three
111,1998,352,315,12.83,-2.372,-3.129,0,91.3,-7.1,101.6,46.49,0.39,0.116,0,51.13,0.004,1.556,2.249,3.724,0.362,5.105,0.374,,,
111,1998,352,330,12.82,-2.404,-3.129,0,90.8,-7.2,101.7,35.93,0.569,0.102,0,50.65,0.006,1.528,2.22,3.716,0.362,5.098,0.374,,,
111,1998,352,345,12.81,-2.439,-3.129,0,91.4,-7.38,101.7,45.93,0.723,0.111,0,50.07,0,1.505,2.195,3.704,0.361,5.123,0.374,,,
111,1998,352,400,12.81,-2.465,-3.755,-0.629,90.8,-7.56,101.7,27.88,0.287,0.019,0,49.78,0.008,1.478,2.164,3.691,0.361,5.168,0.374,,,
111,1998,352,415,12.79,-2.495,-3.755,0,90.4,-7.6,101.7,199,0.093,0,0,49.3,0.001,1.453,2.133,3.679,0.361,5.179,0.374,,,
111,1998,352,430,12.78,-2.531,-3.755,-0.629,91.4,-7.99,101.7,273,0.027,0,0,48.63,0.002,1.428,2.107,3.666,0.36,5.098,0.374,,,
111,1998,352,445,12.77,-2.572,-3.755,-0.629,93.4,-8.33,101.8,66.18,0.093,0,0,48.05,0.003,1.405,2.077,3.652,0.36,5.076,0.374,,,
111,1998,352,500,12.75,-2.615,-2.504,0,94.7,-8.16,101.8,51.71,0.119,0.019,0,47.28,-0.01,1.378,2.05,3.636,0.36,5.118,0.374,,,
111,1998,352,515,12.74,-2.652,-3.13,-0.629,94.9,-8.61,101.8,41.04,0.021,0,0,46.13,-0.005,1.353,2.025,3.624,0.359,5.142,0.374,,,
111,1998,352,530,12.73,-2.694,-3.756,-0.629,95.3,-8.58,101.8,34.49,0.009,0,0,45.17,0.005,1.329,1.998,3.61,0.359,5.132,0.374,,,
111,1998,352,545,12.71,-2.729,-3.13,0,96.1,-8.9,101.8,49.02,0,0,0,44.02,-0.006,1.307,1.967,3.597,0.359,5.152,0.374,,,
111,1998,352,600,12.7,-2.761,-3.13,-0.629,97.1,-8.9,101.8,49.6,0,0,0,43.64,0.006,1.285,1.945,3.583,0.359,5.16,0.374,,,
111,1998,352,615,12.69,-2.788,-3.756,-0.629,96.6,-9.17,101.8,299.5,0.163,0,0,42.48,0.01,1.262,1.918,3.57,0.359,5.244,0.374,,,
111,1998,352,630,12.68,-2.811,-3.13,-0.63,96.3,-8.85,101.8,319.5,0.007,0,0,41.43,0.007,1.239,1.889,3.555,0.358,5.234,0.374,,,
111,1998,352,645,12.66,-2.828,-3.13,-0.63,95.5,-9.02,101.9,327.7,0.199,0,0,40.95,0.007,1.219,1.866,3.542,0.358,5.149,0.374,,,
111,1998,352,700,12.66,-2.84,-3.13,-0.63,95.6,-9.38,101.8,84,0,0,0,39.79,0.007,1.197,1.843,3.526,0.357,5.131,0.374,,,
111,1998,352,715,12.65,-2.841,-3.13,-0.63,95.5,-9.62,101.9,175.2,0.133,0,0,39.03,0.008,1.173,1.813,3.514,0.357,5.119,0.374,,,
111,1998,352,730,12.64,-2.857,-2.504,0,95.9,-9.69,101.9,152.9,0.058,0,0,38.26,0.007,1.151,1.793,3.506,0.356,5.199,0.374,,,
111,1998,352,745,12.64,-2.87,1.878,1.889,97,-9.75,101.9,61.17,0,0,0,37.58,0.008,1.125,1.772,3.49,0.356,5.177,0.374,,,
111,1998,352,800,12.63,-2.871,11.89,4.407,97,-9.53,101.9,195.6,0,0,0,37.2,0.01,1.106,1.748,3.477,0.355,5.149,0.374,,,
111,1998,352,815,12.74,-2.89,61.35,25.18,96.2,-8.71,101.9,334.5,0,0,0,33.16,0.006,1.087,1.724,3.464,0.355,5.203,0.374,,,
111,1998,352,830,14.3,-2.859,107.7,30.85,93.9,-8.06,102,331,0,0,0,36.81,-0.001,1.067,1.705,3.451,0.355,5.162,0.374,,,
111,1998,352,845,14.29,-2.816,142.7,40.92,92.2,-7.42,102,215,0.008,0,0,36.91,-0.005,1.048,1.683,3.441,0.355,5.21,0.374,,,
111,1998,352,900,14.3,-2.733,236.6,52.88,82.4,-6.466,102,289.2,0.401,0,0,37.2,-0.006,1.03,1.667,3.425,0.355,5.283,0.374,,,
111,1998,352,915,14.28,-2.628,290.4,60.42,79.4,-5.551,102,252.7,0.347,0.125,0,37.96,0.009,1.015,1.645,3.413,0.355,5.233,0.374,,,
111,1998,352,930,14.26,-2.519,301,61.68,77.6,-5.773,102,238.3,1.224,0.904,0,39.12,0.01,0.998,1.629,3.403,0.356,5.246,0.375,,,
111,1998,352,945,14.24,-2.341,343.5,68.59,80.5,-5.572,102,238.7,1.589,1.364,0,40.17,0.017,0.988,1.612,3.39,0.355,5.318,0.375,,,
111,1998,352,1000,14.26,-2.153,376,78,77.1,-5.227,102,219,2.072,1.797,0,41.12,0.012,0.976,1.599,3.373,0.355,5.283,0.375,,,
111,1998,352,1015,14.25,-1.961,392.9,85.6,72.9,-4.958,102,233.6,2.638,2.332,0,42.47,0.009,0.967,1.585,3.36,0.355,5.286,0.375,,,
111,1998,352,1030,14.24,-1.781,182.7,40.27,67.32,-4.579,102,234.1,2.772,2.563,0,43.81,0.01,0.959,1.572,3.344,0.356,5.245,0.375,,,
111,1998,352,1045,14.23,-1.624,364.1,81.8,72.2,-4.56,102,238.2,2.533,2.261,0,44.87,0.012,0.946,1.561,3.336,0.356,5.282,0.375,,,
111,1998,352,1100,14.22,-1.47,447.9,100.7,73,-4.264,102,238.2,2.689,2.467,0,46.02,0.012,0.944,1.552,3.325,0.357,5.239,0.375,,,
111,1998,352,1115,14.21,-1.349,310.2,73,69.87,-4.037,102,231.7,2.817,2.497,0,47.46,0.012,0.939,1.541,3.312,0.357,5.246,0.375,,,
111,1998,352,1130,14.2,-1.216,284,113.2,66.64,-3.847,102,244.4,2.85,2.556,0,48.9,0.012,0.93,1.53,3.298,0.357,5.286,0.375,,,
111,1998,352,1145,14.2,-1.132,461.6,103.2,68.05,-3.751,102,233.7,3.672,3.364,0,49.47,0.017,0.925,1.524,3.285,0.358,5.321,0.375,,,
111,1998,352,1200,14.19,-1.022,447.2,102.5,67.51,-3.325,102,240.4,2.986,2.717,0,50.14,0.012,0.919,1.514,3.279,0.358,5.299,0.375,,,
111,1998,352,1215,14.19,-0.954,448.4,105,65.62,-3.127,101.9,236.7,3.222,2.968,0,50.62,0.011,0.915,1.508,3.267,0.358,5.356,0.375,,,
111,1998,352,1230,14.18,-0.857,432.8,102.5,64.55,-2.967,101.9,238,3.162,2.934,0,51.39,0.011,0.914,1.501,3.255,0.359,5.286,0.375,,,
111,1998,352,1245,14.18,-0.738,387.1,92.5,62.59,-2.815,101.9,230,3.776,3.427,0,52.06,0.012,0.909,1.496,3.241,0.359,5.184,0.375,,,
111,1998,352,1300,14.17,-0.641,314.5,76.1,62.46,-2.336,101.9,245.6,3.285,3.042,0,52.06,0.01,0.907,1.492,3.229,0.359,5.164,0.375,,,
111,1998,352,1315,14.16,-0.558,373.3,93.1,63.8,-2.025,101.9,236.4,3.775,3.502,0,52.25,0.008,0.905,1.488,3.221,0.359,5.158,0.375,,,
111,1998,352,1330,14.16,-0.515,138.2,28.93,66.29,-2.203,101.8,249,3.647,3.317,0,52.53,0.011,0.902,1.482,3.211,0.359,5.092,0.375,,,
111,1998,352,1345,14.16,-0.469,121.3,26.41,68.84,-2.279,101.8,241.8,3.718,3.398,0,53.01,0.013,0.904,1.481,3.202,0.359,5.039,0.375,,,
111,1998,352,1400,14.17,-0.464,83.2,17.61,73.1,-2.233,101.8,229.9,3.872,3.456,0,53.11,0.013,0.9,1.474,3.189,0.36,5.025,0.375,,,
111,1998,352,1415,14.16,-0.475,89.4,18.87,74.4,-2.129,101.8,232.6,3.715,3.359,0,53.21,0.01,0.898,1.47,3.178,0.36,5.012,0.375,,,
111,1998,352,1430,14.17,-0.48,83.2,17.61,75.2,-1.791,101.8,231.3,3.798,3.486,0,53.4,0.01,0.895,1.467,3.166,0.36,5.018,0.375,,,
111,1998,352,1445,14.17,-0.477,83.8,17.61,74.1,-1.698,101.7,222.1,4.037,3.659,0,53.49,0.011,0.898,1.467,3.158,0.36,4.948,0.374,,,
111,1998,352,1500,14.17,-0.464,58.15,12.58,78,-1.782,101.7,225.2,4.093,3.702,0,53.4,0.01,0.894,1.462,3.149,0.36,4.963,0.374,,,
111,1998,352,1515,13.86,-0.453,34.39,7.55,82,-2.008,101.7,216.7,3.683,3.263,0,53.3,0.013,0.896,1.461,3.142,0.361,5.07,0.374,,,
111,1998,352,1530,13.84,-0.456,33.77,7.55,86.9,-2.225,101.7,221.2,4.303,3.862,0,53.4,0.013,0.894,1.462,3.132,0.361,5.067,0.374,,,
111,1998,352,1545,13.62,-0.467,20.01,5.031,92.2,-2.402,101.7,224.1,3.911,3.522,0,53.49,0.012,0.894,1.464,3.125,0.361,5.085,0.374,,,
111,1998,352,1600,13.51,-0.469,27.51,8.18,95.4,-2.413,101.6,213.5,3.561,3.161,0,52.92,0.012,0.895,1.461,3.117,0.361,5.142,0.374,,,
111,1998,352,1615,13.37,-0.48,15.63,5.031,95.6,-2.384,101.6,220.3,4.347,3.93,0,53.11,0.003,0.896,1.46,3.108,0.361,5.157,0.374,,,
111,1998,352,1630,13.29,-0.493,7.5,2.516,97.1,-2.423,101.6,225.3,4.797,4.382,0,53.01,0.012,0.897,1.462,3.1,0.361,5.112,0.374,,,
111,1998,352,1645,13.24,-0.508,1.251,0.629,97.1,-3.072,101.6,201.6,4.801,4.275,0,52.63,0.01,0.899,1.46,3.094,0.361,5.121,0.374,,,
111,1998,352,1700,13.22,-0.538,0,0,97.9,-3.29,101.5,214.9,4.681,4.155,0,52.25,0.008,0.901,1.465,3.085,0.361,5.192,0.374,,,
111,1998,352,1715,13.2,-0.584,0,0,98.3,-3.139,101.5,211.2,4.143,3.657,0,52.25,0.009,0.901,1.461,3.076,0.361,5.194,0.374,,,
111,1998,352,1730,13.18,-0.624,0,0,98.1,-2.921,101.5,210.6,3.907,3.428,0,52.25,0.007,0.902,1.462,3.07,0.362,5.214,0.374,,,
111,1998,352,1745,13.17,-0.652,0,0,97.1,-2.713,101.4,216,4.227,3.812,0,52.34,0.006,0.902,1.462,3.067,0.363,5.253,0.374,,,
111,1998,352,1800,13.16,-0.664,0,0,96.1,-2.524,101.4,215.2,4.727,4.233,0,52.15,0.008,0.904,1.463,3.06,0.362,5.232,0.374,,,
111,1998,352,1815,13.15,-0.666,0,0,94.7,-2.42,101.4,220,4.137,3.776,0,52.15,0.007,0.904,1.462,3.053,0.362,5.255,0.374,,,
111,1998,352,1830,13.14,-0.659,0,0,93.2,-2.355,101.5,232.2,3.717,3.36,0,51.57,0.007,0.905,1.463,3.047,0.362,5.255,0.374,,,
111,1998,352,1845,13.14,-0.649,0,0,92.2,-2.261,101.4,222.5,3.531,3.08,0,51.96,0.006,0.903,1.463,3.043,0.363,5.307,0.374,,,
111,1998,352,1900,13.12,-0.636,0,0,90.5,-2.025,101.4,223.1,3.506,3.115,0,51.96,0.01,0.905,1.466,3.033,0.363,5.312,0.374,,,
111,1998,352,1915,13.12,-0.616,0,0,89.8,-1.828,101.4,223.9,3.227,2.837,0,51.77,0.011,0.907,1.466,3.028,0.363,5.322,0.374,,,
111,1998,352,1930,13.11,-0.592,0,0,89.5,-1.499,101.4,231,2.621,2.359,0,51.57,0.013,0.908,1.465,3.024,0.363,5.297,0.374,,,
111,1998,352,1945,13.1,-0.554,0,0,85.4,-0.803,101.4,237,2.992,2.759,0,52.05,0.012,0.908,1.467,3.018,0.363,5.335,0.374,,,
111,1998,352,2000,13.09,-0.503,0,0,82.7,-0.531,101.4,238.1,3.4,3.075,0,52.15,0.011,0.908,1.466,3.013,0.363,5.333,0.374,,,
111,1998,352,2015,13.07,-0.434,0,0,79.7,-0.203,101.3,239.5,3.516,3.238,0,51.77,0.012,0.913,1.468,3.008,0.364,5.283,0.374,,,
111,1998,352,2030,13.08,-0.366,-0.625,0,77.4,0.095,101.3,240.6,3.715,3.466,0,51.86,0.012,0.916,1.467,3.001,0.364,5.245,0.374,,,
111,1998,352,2045,13.08,-0.301,-0.625,0,76.9,0.281,101.3,245.8,3.407,3.15,0,52.14,0.009,0.912,1.471,2.995,0.364,5.201,0.374,,,
111,1998,352,2100,13.07,-0.241,-0.625,0,76.6,0.387,101.3,247.7,3.509,3.226,0,51.47,0.013,0.912,1.47,2.993,0.364,5.174,0.374,,,
111,1998,352,2115,13.07,-0.191,-0.625,-0.629,77,0.462,101.3,249.3,3.435,3.145,0,51.47,0.011,0.915,1.472,2.988,0.364,5.214,0.374,,,
111,1998,352,2130,13.07,-0.151,-0.625,0,76.9,0.566,101.2,246.2,3.262,3.033,0,51.47,0.011,0.919,1.475,2.987,0.364,5.19,0.374,,,
111,1998,352,2145,13.07,-0.117,-0.625,0,76.2,0.707,101.2,250.2,3.281,3.047,0,51.57,0.011,0.918,1.476,2.982,0.364,5.169,0.374,,,
111,1998,352,2200,13.06,-0.079,-0.625,-0.629,77.4,0.79,101.2,252.2,3.2,2.959,0,51.37,0.009,0.919,1.474,2.977,0.364,5.219,0.374,,,
111,1998,352,2215,13.05,-0.056,-0.625,-0.629,77.8,0.847,101.2,245.5,3.059,2.84,0,51.56,0.01,0.923,1.478,2.976,0.364,5.205,0.374,,,
111,1998,352,2230,13.05,-0.032,-0.625,-0.629,77.8,1.016,101.2,252.6,3.126,2.897,0,51.47,0.011,0.924,1.479,2.974,0.364,5.27,0.374,,,
111,1998,352,2245,13.05,-0.003,-0.625,-0.629,78.6,1.147,101.2,254.5,3.434,3.144,0,51.18,0.006,0.927,1.479,2.971,0.364,5.204,0.374,,,
111,1998,352,2300,13.03,0.039,-0.625,-0.629,79.2,1.315,101.2,256.9,3.043,2.753,0.1,51.28,0.007,0.927,1.482,2.967,0.364,5.26,0.374,,,
111,1998,352,2315,13.03,0.07,-0.625,-0.629,80,1.616,101.2,260.6,3.09,2.772,0,51.47,0.009,0.93,1.483,2.964,0.364,5.289,0.374,,,
111,1998,352,2330,13.02,0.093,-0.625,-0.629,80.1,1.784,101.2,259.6,2.831,2.583,0,51.56,0.006,0.931,1.485,2.96,0.364,5.242,0.374,,,
111,1998,352,2345,13.03,0.126,-0.625,0,79.9,1.935,101.2,263.8,2.582,2.308,0,51.76,0.011,0.936,1.488,2.954,0.364,5.264,0.374,,,
111,1998,352,2400,13.02,0.173,0,0,80.4,2.113,101.2,273.4,2.07,1.772,0,51.76,0.01,0.937,1.489,2.953,0.364,5.272,0.374,,,
111,1998,353,15,13.01,0.19,-0.625,0,80.2,2.216,101.1,268.8,2.1,1.833,0,51.85,0.01,0.941,1.491,2.948,0.364,5.319,0.374,,,
111,1998,353,30,13.01,0.219,0,0,80.9,2.328,101.1,275.9,2.13,1.753,0,51.47,0.008,0.94,1.492,2.945,0.365,5.254,0.374,,,
111,1998,353,45,13.01,0.249,-0.625,0,80.1,2.582,101.1,279.6,2.183,1.761,0,51.66,0.007,0.945,1.494,2.946,0.365,5.267,0.375,,,
111,1998,353,100,13.01,0.294,-0.625,-0.629,76.4,3.193,101.1,281,2.716,2.207,0,51.66,0.005,0.947,1.499,2.941,0.365,5.256,0.375,,,
111,1998,353,115,12.99,0.358,0,-0.629,73.1,3.74,101.1,295.1,4.368,3.543,0,51.95,0.009,0.95,1.503,2.938,0.365,5.204,0.375,,,
111,1998,353,130,12.99,0.436,0,0,72.1,3.957,101.1,296.8,5.341,4.279,0,52.05,0.003,0.959,1.507,2.936,0.364,5.245,0.375,,,
111,1998,353,145,12.99,0.505,0,0,72.5,3.957,101.1,301.9,5.231,4.121,0,52.43,0.006,0.966,1.515,2.937,0.365,5.237,0.375,,,
111,1998,353,200,12.98,0.556,0,-0.629,73.1,4.053,101.1,305.2,5.041,4.007,0.1,52.71,0.007,0.967,1.517,2.933,0.365,5.185,0.375,,,
111,1998,353,215,12.96,0.593,-0.625,0,72.9,4.118,101.1,302.3,4.887,3.834,0,52.51,0.011,0.978,1.523,2.938,0.365,5.194,0.375,,,
111,1998,353,230,12.97,0.617,0,0,73,4.204,101.1,295.7,5.162,4.026,0,53.28,0.008,0.978,1.528,2.932,0.366,5.228,0.375,,,
111,1998,353,245,12.96,0.616,-0.625,-0.629,71.8,4.288,101.1,298.9,5.332,4.252,0,53.08,-0.001,0.987,1.533,2.932,0.367,5.261,0.375,,,
111,1998,353,300,12.95,0.603,-0.625,-0.629,70.6,4.504,101.2,297.2,5.378,4.227,0,53.18,0.008,0.997,1.539,2.926,0.367,5.194,0.376,,,
111,1998,353,315,12.94,0.625,-0.625,-0.629,70.8,4.544,101.2,301.8,5.877,4.617,0,53.47,0.004,1.005,1.547,2.928,0.368,5.205,0.376,,,
111,1998,353,330,12.93,0.633,-0.625,0,71.1,4.545,101.2,297.3,5.786,4.535,0,53.66,0.009,1.019,1.557,2.926,0.368,5.242,0.376,,,
111,1998,353,345,12.93,0.644,-0.625,-0.629,71,4.563,101.2,296.1,5.8,4.572,0,53.56,-0.009,1.029,1.574,2.927,0.368,5.216,0.376,,,
111,1998,353,400,12.91,0.644,-0.625,-0.629,72.6,4.497,101.2,298.4,5.711,4.514,0,53.76,0.004,1.048,1.591,2.927,0.368,5.227,0.376,,,
111,1998,353,415,12.9,0.671,-0.625,-0.629,74.7,4.393,101.2,302.7,4.999,3.922,0,53.76,-0.001,1.058,1.614,2.928,0.369,5.206,0.376,,,
111,1998,353,430,12.89,0.684,-0.625,0,76.2,4.393,101.1,300.5,5.157,4.022,0,53.85,0.006,1.073,1.638,2.925,0.368,5.204,0.376,,,
111,1998,353,445,12.88,0.692,-0.625,-0.628,79.9,4.402,101.2,298,5.706,4.543,0,53.85,0.002,1.088,1.665,2.926,0.369,5.216,0.376,,,
111,1998,353,500,12.86,0.692,-0.625,-0.629,82.2,4.326,101.2,303.4,5.556,4.406,0,53.95,0.007,1.104,1.692,2.923,0.369,5.204,0.376,,,
111,1998,353,515,12.86,0.695,-0.625,-0.629,85.9,4.222,101.2,297.7,6.028,4.782,0,54.04,0.008,1.12,1.721,2.923,0.369,5.244,0.376,,,
111,1998,353,530,12.86,0.691,-0.625,0,90,3.967,101.2,298.6,5.782,4.587,0,54.24,0.009,1.139,1.757,2.924,0.369,5.255,0.376,,,
111,1998,353,545,12.85,0.692,-0.625,-0.628,92.3,3.694,101.2,300.7,6.172,4.928,0,54.52,0.003,1.163,1.792,2.927,0.369,5.25,0.376,,,
111,1998,353,600,12.85,0.689,-0.625,0,95,3.458,101.2,297.2,6.103,4.831,0,54.62,0.006,1.186,1.825,2.926,0.369,5.24,0.376,,,
111,1998,353,615,12.84,0.681,-0.625,0,95.2,3.382,101.2,298.8,5.973,4.696,0.1,54.91,-0.014,1.21,1.861,2.929,0.369,5.236,0.376,,,
111,1998,353,630,12.84,0.704,-0.625,0.628,96.3,3.429,101.2,297.5,5.851,4.607,0.1,56.54,-0.026,1.235,1.897,2.931,0.369,5.202,0.377,,,
111,1998,353,645,12.84,0.763,-0.625,0,97.2,3.441,101.3,296.4,6.047,4.817,0.3,56.83,-0.018,1.261,1.931,2.936,0.37,5.224,0.377,,,
111,1998,353,700,12.84,1.023,-0.625,0,97.4,3.429,101.3,295.5,5.552,4.325,0.3,55,-0.026,1.29,1.967,2.939,0.371,5.251,0.378,,,
111,1998,353,715,12.83,1.185,-0.625,0,97.5,3.469,101.3,299,5.286,4.144,0.2,56.16,0.003,1.323,2.006,2.942,0.372,5.177,0.378,,,
111,1998,353,730,12.83,1.231,-0.625,0,97.6,3.505,101.3,294.7,5.334,4.314,0.1,58.08,-0.01,1.353,2.038,2.945,0.374,5.175,0.378,,,
111,1998,353,745,12.83,1.245,-0.625,0,97.2,3.488,101.3,295.2,5.062,4.085,0.1,57.4,-0.004,1.383,2.073,2.949,0.377,5.234,0.378,,,
111,1998,353,800,12.84,1.277,1.25,0.629,97.3,3.488,101.3,301,4.872,3.828,0.1,57.12,0.001,1.419,2.109,2.954,0.379,5.35,0.378,,,
111,1998,353,815,12.84,1.305,5.625,1.257,97.4,3.499,101.3,300,5.054,4.021,0.2,57.69,-0.036,1.453,2.142,2.964,0.382,5.339,0.378,,,
111,1998,353,830,12.83,1.318,10.62,1.886,97,3.48,101.3,304.2,4.776,3.652,0,58.08,-0.014,1.481,2.172,2.965,0.384,5.363,0.378,,,
111,1998,353,845,12.83,1.316,17.5,3.143,97,3.478,101.3,298.9,4.333,3.281,0.1,57.69,0.001,1.518,2.206,2.973,0.387,5.333,0.378,,,
111,1998,353,900,12.84,1.337,13.12,2.514,97.3,3.423,101.3,298.6,4.653,3.62,0.1,57.4,-0.001,1.556,2.239,2.978,0.389,5.358,0.378,,,
111,1998,353,915,12.83,1.361,21.25,3.771,97.3,3.43,101.4,301,4.892,3.739,0.2,56.73,-0.014,1.593,2.272,2.985,0.391,5.341,0.378,,,
111,1998,353,930,12.86,1.336,25,4.4,97.2,3.356,101.4,299.8,5.059,4.066,0.1,53.18,-0.015,1.631,2.304,2.992,0.393,5.366,0.379,,,
111,1998,353,945,12.89,1.313,20.62,3.771,96.5,3.158,101.4,300.8,4.847,3.797,0.1,53.28,-0.017,1.675,2.337,2.997,0.395,5.294,0.379,,,
111,1998,353,1000,12.91,1.292,34.37,5.657,96.6,2.913,101.4,298.5,4.893,3.746,0.1,52.51,0.007,1.721,2.369,3.008,0.397,5.401,0.379,,,
111,1998,353,1015,12.94,1.265,50.62,8.8,96.3,2.754,101.4,295,5.168,4.02,0.1,52.6,0,1.771,2.402,3.014,0.399,5.394,0.379,,,
111,1998,353,1030,13.14,1.249,45,7.54,96.4,2.678,101.4,300.9,5.128,4.014,0.2,53.56,0.002,1.822,2.432,3.021,0.401,5.414,0.379,,,
111,1998,353,1045,13.32,1.22,78.1,13.83,96.5,2.68,101.4,299.7,5.347,4.135,0.1,53.28,-0.001,1.873,2.458,3.027,0.403,5.438,0.379,,,
111,1998,353,1100,13.64,1.188,78.1,13.2,96.7,2.725,101.4,299.6,5.347,4.187,0.1,52.7,0.007,1.931,2.486,3.035,0.406,5.42,0.38,,,
111,1998,353,1115,13.95,1.167,103.1,17.6,96.6,2.744,101.4,300.9,5.332,4.138,0,51.36,-0.014,1.987,2.516,3.043,0.407,5.472,0.38,,,
111,1998,353,1130,13.94,1.181,69.38,11.94,96.8,2.782,101.4,301.2,5.323,4.062,0,51.74,0,2.048,2.543,3.052,0.407,5.551,0.38,,,
111,1998,353,1145,13.71,1.175,39.38,6.286,96.9,2.726,101.5,305.9,4.621,3.507,0,50.21,-0.001,2.109,2.579,3.061,0.407,5.524,0.38,,,
111,1998,353,1200,13.69,1.176,111.9,19.49,96.6,2.847,101.4,309.6,4.896,3.565,0.1,50.78,0,2.172,2.611,3.072,0.407,5.486,0.38,,,
111,1998,353,1215,13.99,1.202,140,25.14,96.6,2.971,101.4,304.5,5.359,4.038,0,50.3,-0.001,2.225,2.643,3.079,0.407,5.565,0.381,,,
111,1998,353,1230,13.99,1.276,86.9,15.09,96.8,2.93,101.4,306.4,5.15,3.823,0.1,52.32,-0.002,2.281,2.675,3.089,0.407,5.541,0.381,,,
111,1998,353,1245,13.94,1.257,56.87,10.06,96.8,3.036,101.4,309.7,4.301,3.167,0,50.21,-0.001,2.346,2.713,3.102,0.407,5.551,0.381,,,
111,1998,353,1300,13.84,1.259,49.37,8.17,97,3.094,101.5,311.3,4.182,3.073,0,50.97,-0.004,2.408,2.753,3.112,0.407,5.555,0.381,,,
111,1998,353,1315,13.77,1.304,53.12,8.8,97.2,3.175,101.5,310.2,3.748,2.774,0.2,53.37,-0.005,2.464,2.789,3.127,0.407,5.539,0.381,,,
111,1998,353,1330,13.74,1.331,69.37,12.57,96.9,3.279,101.5,317.3,3.684,2.706,0.1,55.49,-0.001,2.512,2.822,3.135,0.408,5.585,0.382,,,
111,1998,353,1345,13.95,1.421,50,8.8,96.7,3.3,101.5,314.6,3.757,2.83,0.1,58.84,0.002,2.552,2.849,3.146,0.409,5.491,0.382,,,
111,1998,353,1400,13.87,1.447,40.62,6.285,96.9,3.317,101.5,326.6,3.331,2.626,0.1,60.86,-0.003,2.598,2.881,3.163,0.41,5.48,0.382,,,
111,1998,353,1415,13.64,1.453,35.62,5.657,96.9,3.261,101.5,315.9,3.304,2.617,0,61.43,-0.006,2.645,2.915,3.173,0.41,5.49,0.382,,,
111,1998,353,1430,13.44,1.418,15.62,2.514,97.4,3.26,101.5,300.5,2.942,2.417,0,59.04,-0.013,2.686,2.946,3.188,0.411,5.481,0.382,,,
111,1998,353,1445,13.34,1.379,18.12,3.143,98,3.222,101.6,264,2.925,2.44,0,58.08,-0.009,2.723,2.971,3.199,0.411,5.42,0.383,,,
111,1998,353,1500,13.3,1.366,33.12,5.657,98.3,3.149,101.6,247.7,2.521,2.215,0.1,57.4,-0.025,2.75,3,3.213,0.41,5.391,0.383,,,
111,1998,353,1515,13.29,1.353,38.75,6.914,98.4,2.877,101.6,197.6,2.421,2.108,0,57.4,-0.001,2.774,3.021,3.229,0.41,5.426,0.383,,,
111,1998,353,1530,13.31,1.313,25.62,4.4,98,2.734,101.7,187.5,2.628,2.246,0,56.92,0.008,2.797,3.04,3.242,0.41,5.408,0.383,,,
111,1998,353,1545,13.27,1.294,20.62,3.771,97.5,2.64,101.7,215.9,2.708,2.351,0,56.25,-0.023,2.819,3.058,3.257,0.409,5.345,0.383,,,
111,1998,353,1600,13.24,1.255,21.25,3.771,97,2.651,101.7,225.6,2.395,2.073,0,55.77,-0.024,2.835,3.074,3.274,0.409,5.324,0.384,,,
111,1998,353,1615,13.23,1.231,13.75,2.514,97.4,2.622,101.7,256.5,2.113,1.782,0,55,-0.004,2.853,3.092,3.286,0.408,5.304,0.384,,,
111,1998,353,1630,13.2,1.231,5.625,1.257,97.4,2.622,101.7,270.1,2.028,1.616,0,58.27,0,2.866,3.11,3.304,0.408,5.323,0.384,,,
111,1998,353,1645,13.18,1.259,1.25,0,97.4,2.613,101.7,250.6,2.089,1.782,0,60.09,-0.003,2.877,3.124,3.318,0.407,5.336,0.384,,,
111,1998,353,1700,13.17,1.247,-0.625,0,97.2,2.604,101.8,237.8,1.867,1.551,0,58.46,-0.001,2.885,3.131,3.332,0.407,5.295,0.384,,,
111,1998,353,1715,13.16,1.253,-0.625,0,96,2.613,101.8,206.1,2.05,1.731,0,59.52,-0.002,2.887,3.135,3.346,0.407,5.309,0.384,,,
111,1998,353,1730,13.15,1.268,-1.25,0,94.7,2.594,101.9,249,2.23,1.877,0,60.67,0.002,2.883,3.143,3.357,0.406,5.236,0.384,,,
111,1998,353,1745,13.14,1.233,-0.625,0,95,2.501,101.9,237.5,2.137,1.839,0,59.04,0.004,2.877,3.144,3.366,0.406,5.245,0.384,,,
111,1998,353,1800,13.13,1.172,-1.25,0,93.1,2.397,101.9,178.1,1.876,1.586,0,57.99,0.001,2.875,3.148,3.38,0.405,5.224,0.384,,,
111,1998,353,1815,13.11,1.165,-1.25,0,89.7,2.246,101.9,187.3,1.677,1.36,0,59.14,0.003,2.865,3.146,3.391,0.405,5.207,0.384,,,
111,1998,353,1830,13.11,1.137,-0.625,0,84.9,2.172,102,135.2,1.992,1.716,0,59.14,0.005,2.854,3.144,3.405,0.405,5.18,0.384,,,
